time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,etCO? ,FIO2 ,end challenge
1270.4,670,9,-1.70875792,0.329323428,0.154705936,-1.379434492,-1.712577138,0.332922268,0.153462764,-1.37965487,-1.77989147,0.104214703,0.094633897,-1.675676768,-1.782916549,0.104707839,0.095034278,-1.678208709,-3.745790775,0.076104168,-0.162920878,-3.669686606,-7.607543419,-1.087240265,-0.57395523,-8.694783685,56.71192535,477.7060935,534.4180188,0.106216131,-2.038081348,-2.045499407,-1.884106173,-1.887624388,-3.821894943,-6.520303154,9.615286114,7.926479921,9.152860536,8.166410863,10.9937416,8.995967494,10.70342002,10.52763488,0.089184811,0.10737682,0.095819674,0.118404052,22.19406866,14.88237235,37.07644101,59.84592591,0.177067008,0.716342548,0.893409557,1273.6,98.24366837,0,97.43859387,6.283244581,3.936066648,20.78464691,16.98233537,6.150247854,4.017999403,61.27304679,98.19494011,-1.06375E-05,-3.43652E-06,
1273.6,671,9,-1.711142927,0.249397701,0.178067395,-1.461745226,-1.713321989,0.253372281,0.17497327,-1.459949708,-1.773519082,-0.001764526,0.130434615,-1.775283608,-1.775990046,0.000106622,0.129302647,-1.775883424,-3.924279044,0.051493753,-0.077801672,-3.872785292,-7.473755165,-1.374369513,-0.558299016,-8.848124678,56.33300613,478.3744203,534.7074264,0.105471289,-1.960540628,-1.96669427,-1.771754555,-1.776096669,-3.975772797,-6.099385652,9.636533334,8.04626893,9.136704992,8.276088329,11.05836538,9.141917069,10.67002596,10.72655906,0.089304694,0.105900776,0.095860585,0.117459756,21.88765689,14.85449978,36.74215666,59.59314275,-0.129344769,0.688469979,0.559125209,1276.8,97.32010058,0,97.46235601,6.2875109,3.985814506,20.79411094,16.98766722,6.151751228,4.112096502,69.47482063,98.21299636,0.000575568,2.00948E-05,
1276.8,672,9,-1.776615032,0.310689245,0.18762696,-1.465925787,-1.773622907,0.310920912,0.18102286,-1.462701995,-1.732427821,-0.173172969,0.179446091,-1.90560079,-1.733351196,-0.170448876,0.175612863,-1.903800073,-3.937144453,0.116918056,-0.100660282,-3.820226397,-7.280089243,-1.622767086,-0.572032387,-8.902856329,53.88871456,481.8525152,535.7412298,0.100846542,-2.087304277,-2.08454382,-1.559254852,-1.56290232,-4.05406251,-5.657322158,9.668981468,8.125314942,9.089169062,8.326989863,11.113399,9.219620522,10.61005019,10.82170147,0.08915567,0.104731246,0.09632782,0.117042904,21.86187265,14.75765626,36.61952892,59.72565564,-0.155129003,0.591626466,0.436497463,1280,97.43942037,0,97.45169093,6.285916337,4.06725442,20.77801213,17.00234777,6.151594924,4.228747515,81.77965706,98.35167095,0.000747389,2.74703E-05,
1280,673,9,-1.878841442,0.500941279,0.173373864,-1.377900163,-1.87342637,0.497232656,0.165396977,-1.376193714,-1.67571826,-0.245827064,0.186240464,-1.921545324,-1.677820852,-0.243855988,0.181968213,-1.92167684,-3.81080766,0.06946138,-0.134466741,-3.74134628,-7.26969057,-1.622068847,-0.563806463,-8.891759417,51.37345003,485.212997,536.5864471,0.096136218,-2.37978272,-2.370659026,-1.429891197,-1.433964865,-3.880269039,-5.647621723,9.711736445,8.115966142,9.067582731,8.351819911,11.1550375,9.185838068,10.61097872,10.8416751,0.08871432,0.104607022,0.096801199,0.116557575,21.85588671,14.70190529,36.557792,59.80962733,-0.161114942,0.535875492,0.37476055,1283.2,98.04534324,0,97.47838,6.277015962,4.159165395,20.75985258,17.01736874,6.147811425,4.305269044,85.36570231,98.48608772,-0.001088644,-3.68594E-05,
1283.2,674,9,-1.916013661,0.600575174,0.149848686,-1.315438487,-1.914810354,0.598585104,0.144271242,-1.316225251,-1.657074326,-0.206803331,0.157246594,-1.863877657,-1.663367053,-0.206082533,0.155772844,-1.869449587,-3.741984917,-0.149021573,-0.082514283,-3.891006489,-7.394044249,-1.401218059,-0.596385541,-8.795262308,51.14278753,485.4495999,536.5923874,0.095725228,-2.516588835,-2.513395458,-1.450270994,-1.45728452,-3.592963344,-5.99282619,9.770147962,8.058903534,9.105663792,8.390225775,11.21397089,9.118759153,10.67739298,10.87404314,0.088115911,0.105348605,0.096601543,0.115837533,21.68347382,14.71870235,36.40217617,59.61259071,-0.333527831,0.55267255,0.219144719,1286.4,98.36827735,0,97.51827955,6.283207392,4.23001742,20.77188333,17.03012466,6.145467806,4.318662142,82.26769234,98.5072611,-0.001953818,-6.8186E-05,
1286.4,675,9,-1.852506121,0.482745165,0.117888689,-1.369760956,-1.856813075,0.486136811,0.115448675,-1.370676264,-1.723116684,-0.141012427,0.120167954,-1.864129111,-1.731383978,-0.140786388,0.121433962,-1.872170367,-3.841053751,-0.301406982,-0.044290475,-4.142460734,-7.53733758,-1.218777289,-0.710763629,-8.756114869,53.54079507,482.2197707,535.7605658,0.100227438,-2.335251287,-2.342949886,-1.582104257,-1.59059759,-3.539646769,-6.318560291,9.823140558,8.055802729,9.152589006,8.386978711,11.27853471,9.136963886,10.72574575,10.87585693,0.087658431,0.105653805,0.096039845,0.115964466,21.69761233,14.66319988,36.36081221,59.71423075,-0.319389329,0.497170083,0.177780754,1289.6,98.21984451,0,97.53637932,6.325800634,4.263613817,20.80745163,17.03098191,6.164180119,4.302291385,81.52165197,98.44385359,0.001743558,5.84629E-05,
1289.6,676,9,-1.779568159,0.304525713,0.072682759,-1.475042446,-1.784032358,0.309436442,0.071074698,-1.474595916,-1.852837601,-0.114309813,0.092865283,-1.967147414,-1.857948581,-0.113887282,0.093994678,-1.971835863,-4.023959353,-0.249423505,-0.12709906,-4.273382858,-7.710918723,-1.210022753,-0.832038783,-8.920941476,56.43253288,478.5029896,534.9355224,0.105619067,-2.084093872,-2.0934688,-1.738527787,-1.744061299,-3.774535848,-6.50089597,9.859696169,8.138981378,9.150678914,8.322135938,11.32181509,9.250360319,10.71505653,10.80511889,0.087344478,0.104779668,0.095976988,0.117037297,22.07915375,14.45366715,36.5328209,60.42416821,0.062152096,0.287637352,0.349789448,1292.8,97.92692686,0,97.53819606,6.385379845,4.268837467,20.83216486,17.0020079,6.216846177,4.297307048,83.65750815,98.39157857,0.004197565,0.000144755,
1292.8,677,9,-1.779713332,0.252832972,0.053605665,-1.52688036,-1.780931235,0.254267368,0.051020307,-1.526663867,-1.95029342,-0.132718007,0.095914302,-2.083011428,-1.9516621,-0.131654869,0.095141546,-2.083316969,-4.116513502,-0.171203826,-0.230260952,-4.287717327,-7.841889623,-1.1547922,-0.904166507,-8.996681823,57.39991739,477.643616,535.0435334,0.107354344,-2.032546305,-2.035198603,-1.817575413,-1.820007231,-3.945309676,-6.687097423,9.890366331,8.202799788,9.118739618,8.287401301,11.34589955,9.327334719,10.68620987,10.74720477,0.086996285,0.103967081,0.096402588,0.117390788,22.32030438,14.29219868,36.61250307,60.9209344,0.303302728,0.126168886,0.429471614,1296,97.99387649,0,97.51948835,6.411615143,4.269131387,20.82948428,16.9662735,6.281463996,4.307302381,83.26307472,98.38323173,-0.002539185,-8.44142E-05,
1296,678,9,-1.801953675,0.265578019,0.115050452,-1.536375656,-1.802389977,0.264991026,0.11074795,-1.537398952,-1.922677072,-0.15571509,0.137623333,-2.078392162,-1.924840423,-0.153721526,0.135242305,-2.078561949,-4.003755859,-0.237107961,-0.198335269,-4.24086382,-7.689488271,-0.874873551,-0.952172728,-8.564361822,56.16118783,479.6236539,535.7848418,0.104978107,-2.067531694,-2.067381003,-1.766961981,-1.771118896,-3.766647898,-6.81461472,9.904751806,8.155551461,9.100694293,8.332956138,11.35108915,9.273809214,10.66730696,10.77468419,0.086784418,0.10455641,0.096631912,0.116395676,22.06466724,14.38003004,36.44469728,60.53026374,0.047665583,0.21400024,0.261665823,1299.2,98.64535296,0,97.45535934,6.380560184,4.278330013,20.81134707,17.00516119,6.31228007,4.312996097,79.96117105,98.39375857,-0.008500201,-0.000291914,
1299.2,679,9,-1.781704728,0.191836659,0.233827294,-1.589868069,-1.784274848,0.194202634,0.22749049,-1.590072214,-1.798252509,-0.152948662,0.188261117,-1.951201171,-1.804162966,-0.150560268,0.185251184,-1.954723234,-3.751348603,-0.358744483,-0.069475987,-4.110093086,-7.236849641,-0.620332938,-0.984519931,-7.857182578,54.02668167,481.8987667,535.9254484,0.101086391,-1.973541387,-1.978477482,-1.645303847,-1.653602698,-3.392604119,-6.616516703,9.875988831,8.075037974,9.103849085,8.382248746,11.31716733,9.176082102,10.65556754,10.842925,0.087027283,0.105546124,0.096460866,0.115741538,21.7645167,14.5612143,36.325731,59.94028283,-0.252484954,0.395184504,0.142699551,1302.4,99.13081682,0,97.35920563,6.322309316,4.282867234,20.79491977,17.16307258,6.287784342,4.312212318,77.87056564,98.41745392,0.003252631,0.00010649,
1302.4,680,10,-1.778286914,0.078958529,0.31344577,-1.699328385,-1.783262551,0.085849112,0.30752,-1.697413439,-1.714252962,-0.151987623,0.209380952,-1.866240585,-1.722697172,-0.15028992,0.207865644,-1.872987092,-3.575347275,-0.389700407,-0.002775643,-3.965047682,-6.900464906,-0.708354715,-0.957494626,-7.60881962,52.12383054,483.0215697,535.1454002,0.097779657,-1.857245443,-1.869111663,-1.562265338,-1.572407252,-3.185646868,-6.192110191,9.824882102,8.094263873,9.134130081,8.380588587,11.26141425,9.175497236,10.68656192,10.90558114,0.087499319,0.105081981,0.096089402,0.116488156,21.84751756,14.55508854,36.4026061,60.01861014,-0.169484099,0.389058742,0.219574643,1305.6,98.37334732,0,97.29396348,6.283308853,4.265465119,20.78681324,17.35965029,6.236382616,4.317544913,78.44494116,98.45697807,0.016723304,0.000573037,
1305.6,681,10,-1.831443793,0.085660968,0.30006018,-1.745782825,-1.839065733,0.094300143,0.299009268,-1.74476559,-1.722245472,-0.190348181,0.199989389,-1.912593653,-1.731649603,-0.189531954,0.202385576,-1.921181558,-3.573014059,-0.331143889,-0.042544128,-3.904157948,-7.011052567,-1.05396836,-0.832086187,-8.065020927,51.43049164,483.0926375,534.5231292,0.096637864,-1.917104761,-1.933365876,-1.531897291,-1.542117649,-3.24187017,-5.957084206,9.821336863,8.191491614,9.195615083,8.384184542,11.25484339,9.270152416,10.78517502,10.97637133,0.08751192,0.103657124,0.095680314,0.117188326,22.00277875,14.39110187,36.39388062,60.42291408,-0.014222902,0.225072071,0.210849169,1308.8,97.01898951,0,97.29738919,6.277715292,4.25239886,20.78365498,17.47061969,6.203515359,4.324156009,80.08651607,98.47259432,-0.003109654,-9.72278E-05,
1308.8,682,10,-1.816347169,0.206641452,0.237677699,-1.609705717,-1.82625209,0.213053985,0.240561246,-1.613198105,-1.701102667,-0.245513071,0.187033699,-1.946615739,-1.711033771,-0.244734997,0.191484758,-1.955768768,-3.578276421,-0.237944808,-0.100556117,-3.816221229,-7.286244711,-1.364258014,-0.634134599,-8.650502725,52.78513065,481.9643248,534.7494555,0.099058509,-2.022988621,-2.039306075,-1.455589596,-1.466298775,-3.340331613,-5.921986696,9.884338128,8.223348647,9.224423599,8.435705292,11.31684812,9.336546231,10.85991893,11.03936902,0.086873101,0.103564004,0.095757498,0.11642901,21.88033277,14.3298607,36.21019347,60.40445226,-0.136668886,0.1638309,0.027162014,1312,97.26984609,0,97.32240325,6.282185606,4.288129202,20.77904851,17.47841297,6.2005631,4.317709988,81.86058169,98.42446566,-0.032234197,-0.001102673,
1312,683,10,-1.644507052,0.274072558,0.196039753,-1.370434494,-1.652936685,0.276018692,0.194762194,-1.376917993,-1.569857712,-0.267976208,0.183280796,-1.83783392,-1.578899527,-0.266768526,0.183584504,-1.845668053,-3.458888968,-0.123131404,-0.116088368,-3.582020372,-7.22386069,-1.520603513,-0.483807542,-8.744464203,55.35505893,479.6450566,535.0001155,0.103677199,-1.91857961,-1.928955376,-1.301881505,-1.312131001,-3.335757564,-5.703257177,9.925184381,8.136548631,9.148396495,8.486862918,11.34786202,9.300387461,10.79801726,11.04681634,0.086390296,0.105370253,0.096805642,0.115047377,21.67249012,14.49016761,36.16265772,59.95759684,-0.34451154,0.324137811,-0.020373729,1315.2,99.5644009,0,97.28497885,6.264326115,4.328844111,20.77385755,17.47030544,6.199431154,4.311306815,83.33055379,98.34651434,3.63797E-05,-1.60065E-05,
1315.2,684,10,-1.474620183,0.196077879,0.194548478,-1.278542303,-1.478284126,0.195403063,0.184979011,-1.282881062,-1.45960989,-0.247067142,0.175652577,-1.706677032,-1.466143033,-0.245768764,0.1696683,-1.711911796,-3.372456063,-0.02745532,-0.116432762,-3.399911383,-6.889415929,-1.561545335,-0.497496782,-8.450961264,56.87726657,477.4754253,534.3526918,0.106550089,-1.670698062,-1.673687189,-1.212542748,-1.220374269,-3.345000743,-5.327870593,9.855233834,8.034916274,9.035013202,8.495208762,11.2558441,9.212399359,10.66232314,11.0154457,0.086933539,0.106994724,0.097961995,0.114460718,21.55118166,14.75378105,36.30496271,59.42320017,-0.465819996,0.587751254,0.121931258,1318.4,101.1579617,0,97.17981151,6.213195648,4.233115389,20.77836589,17.50526755,6.175913985,4.314998079,83.02333164,98.31376153,0.061059352,0.002085547,20
1318.4,685,10,-1.508605841,0.061424842,0.210237087,-1.447180999,-1.510320524,0.063027156,0.199877589,-1.447293368,-1.513712572,-0.201809306,0.148648409,-1.715521878,-1.518824746,-0.200494788,0.142778299,-1.719319534,-3.473838012,-0.032828745,-0.142189104,-3.506666757,-6.818463795,-1.565714915,-0.610880688,-8.38417871,56.38423465,477.0230243,533.407259,0.105815166,-1.570030684,-1.57334768,-1.311903266,-1.318329958,-3.441009267,-5.252748881,9.726353148,8.035914447,9.035082036,8.486585677,11.11308772,9.176862444,10.63829827,11.01129837,0.088134539,0.106574096,0.097729698,0.114679588,21.36035222,14.91953433,36.27988655,58.96286473,-0.656649436,0.753504533,0.096855097,1321.6,99.54705643,0,97.1137748,6.153351018,3.927422585,20.79592328,17.55622921,6.144171353,4.249696841,80.4785203,98.35082307,0.010931311,0.000405923,
1321.6,686,10,-1.683516345,-0.006652365,0.227486843,-1.69016871,-1.688285011,-0.00038338,0.225235479,-1.68866839,-1.628900284,-0.156678475,0.108530695,-1.785578758,-1.635346783,-0.154624999,0.109172221,-1.789971782,-3.578732289,-0.163716641,-0.182214783,-3.74244893,-7.119910787,-1.668100604,-0.635545065,-8.788011391,54.9146193,478.6194622,533.5340815,0.103120211,-1.67686398,-1.687901631,-1.472221809,-1.480721784,-3.415015649,-5.451810183,9.673338904,8.132599807,9.152418684,8.488983849,11.07469032,9.236738061,10.76394557,11.05710012,0.088781992,0.10475513,0.096377273,0.115128281,21.17225576,14.86791198,36.04016774,58.84907988,-0.844745892,0.701882178,-0.142863714,1324.8,96.06385082,0,97.18194905,6.122636305,3.491277938,20.81049029,17.57751307,6.137188846,3.979311358,78.45449581,98.41524576,-0.114129492,-0.003892639,
1324.8,687,10,-1.761162688,-0.011219699,0.254666617,-1.772382387,-1.768320955,-0.003122987,0.257188876,-1.771443942,-1.594442454,-0.150931549,0.084534507,-1.745374003,-1.60309036,-0.147492863,0.088677877,-1.750583224,-3.439346048,-0.353403014,-0.186154046,-3.792749062,-7.240690694,-1.910980984,-0.547801688,-9.151671678,53.54572245,481.3670154,534.9127379,0.100395251,-1.749942989,-1.765197968,-1.443510905,-1.455597497,-3.085943034,-5.329709709,9.722352115,8.215589481,9.219523887,8.487617929,11.15499501,9.324792907,10.86098083,11.12384854,0.088521836,0.103603698,0.095830836,0.115865996,21.36233807,14.67754428,36.03988235,59.33637505,-0.654663585,0.511514483,-0.143149102,1328,94.38047832,0,97.33695395,6.117203152,2.982739631,20.80503979,17.56648009,6.151517226,3.5012294,80.01025005,98.45120016,-0.040927442,-0.001458268,
1328,688,10,-1.669517991,-0.017789255,0.282909956,-1.687307246,-1.674563257,-0.011323771,0.279417602,-1.685887028,-1.437016691,-0.218074476,0.103456901,-1.655091168,-1.446475428,-0.213678144,0.103256279,-1.660153571,-3.207294809,-0.5038431,-0.130910013,-3.711137909,-6.883807695,-2.060842876,-0.528708453,-8.944650572,52.7446558,483.3154895,536.0601453,0.098749314,-1.651728736,-1.663239487,-1.218942215,-1.232797284,-2.703451709,-4.822964819,9.76896605,8.204011836,9.146130005,8.467285988,11.2142046,9.342058341,10.79797707,11.17464565,0.088144445,0.104100976,0.096818517,0.11692929,21.9095372,14.5576487,36.46718589,60.07047128,-0.107464458,0.391618898,0.284154441,1331.2,95.72697246,0,97.44623244,6.069310956,2.313262406,20.78674329,17.54867402,6.123189984,3.015519779,83.64567555,98.43742512,0.214353582,0.007303603,30
1331.2,689,10,-1.600448756,0.004298798,0.264061181,-1.596149958,-1.602485613,0.009244713,0.25231785,-1.5932409,-1.419323134,-0.344226547,0.161350067,-1.763549681,-1.427943171,-0.340047,0.155445107,-1.767990171,-3.284507945,-0.570870969,-0.058611563,-3.855378914,-6.604699016,-1.909843841,-0.648378192,-8.514542857,52.77861125,482.7193894,535.4980007,0.098920404,-1.604747554,-1.611730326,-1.075096586,-1.087896172,-2.713636975,-4.694855175,9.754800385,8.128077909,9.046089025,8.440762178,11.17716081,9.281782814,10.687655,11.17875121,0.088110085,0.105391826,0.097962727,0.117674138,22.31200577,14.58763095,36.89963672,60.42473678,0.295004113,0.421601154,0.716605267,1334.4,97.21093332,0,97.47136856,5.914129863,1.459028148,20.77628138,17.53975738,5.982563645,2.677278365,84.38990007,98.40839275,0.115678285,0.004062511,
1334.4,690,10,-1.739661509,0.11487223,0.188975079,-1.624789279,-1.7407815,0.119567732,0.177313152,-1.621213768,-1.65960275,-0.475396887,0.225876949,-2.134999637,-1.665971991,-0.471816694,0.219895066,-2.137788684,-3.729080371,-0.629969285,-0.014619303,-4.359049656,-6.944580556,-1.692335902,-0.747119311,-8.636916458,52.72707574,480.966169,533.6932448,0.099148332,-1.854533739,-1.860349233,-1.184205863,-1.194155297,-3.099111086,-5.252244654,9.74153491,8.070107489,9.046524102,8.411943611,11.13098637,9.223635291,10.70360892,11.11650708,0.087984454,0.106242749,0.098132933,0.117810162,22.38397384,14.62563961,37.00961345,60.43366661,0.366972184,0.459609809,0.826581993,1337.6,95.89972833,0,97.51287763,5.679666613,0.664180572,20.77850745,17.53732749,5.742630251,2.353884769,80.57006654,98.42715032,-0.439696914,-0.014997982,
1337.6,691,11,-1.984228939,0.219745921,0.144285758,-1.764483017,-1.984035371,0.223728616,0.137964004,-1.760306756,-1.927592199,-0.548418285,0.262546653,-2.476010484,-1.930877661,-0.544370254,0.259639918,-2.475247915,-4.091713238,-0.783230031,0.016206028,-4.874943269,-7.445937471,-1.756159195,-0.727040237,-9.202096666,50.96048528,481.6880159,532.6485012,0.096120956,-2.20397486,-2.207763987,-1.379173914,-1.386507407,-3.308483207,-5.689778277,9.782182989,8.053937474,9.106208717,8.351818764,11.16573456,9.205074041,10.80931226,10.99212345,0.087518911,0.106456239,0.097841849,0.118191969,22.52530795,14.53738075,37.0626887,60.69776407,0.508306295,0.371350949,0.879657244,1340.8,92.92553809,0,97.64025405,5.473638281,0.218024405,20.78381652,17.53556415,5.507769241,1.806436348,76.25659532,98.50259152,-0.318744053,-0.011112517,
1340.8,692,11,-2.052475138,0.18528121,0.189425867,-1.867193927,-2.049820453,0.188129411,0.184591696,-1.861691042,-1.941709694,-0.515569526,0.252117279,-2.45727922,-1.943446677,-0.510283515,0.249734606,-2.453730192,-3.974439299,-0.94338725,0.044040912,-4.917826548,-7.345904802,-1.931462588,-0.710232787,-9.277367389,48.45131116,484.7436916,533.1950027,0.091462047,-2.237756348,-2.237949864,-1.426140169,-1.433163163,-3.031052049,-5.414442214,9.830648975,8.039949783,9.120343229,8.250329717,11.23490189,9.18130935,10.8350074,10.84439943,0.087184776,0.10654873,0.097757881,0.119496043,22.96868211,14.38767436,37.35635647,61.34885084,0.951680453,0.221644563,1.173325016,1344,90.7566174,0,97.75500021,5.371582057,0.110512524,20.78980958,17.5353478,5.371882874,1.075599615,75.20484648,98.55564679,1.583450289,0.054567309,
1344,693,11,-1.888628195,0.111503789,0.230434579,-1.777124406,-1.886267396,0.114164563,0.223322894,-1.772102834,-1.76197325,-0.394111644,0.199569761,-2.156084894,-1.765448928,-0.388863268,0.195794856,-2.154312196,-3.586113672,-0.88717801,0.013012336,-4.473291682,-6.897825892,-1.778582939,-0.789726071,-8.676408832,48.54495466,485.2486963,533.7936509,0.091523467,-2.000131984,-2.000431959,-1.367861606,-1.37658566,-2.698935662,-5.119242953,9.827409408,8.014329685,9.091807356,8.169461713,11.24580572,9.1384116,10.75552664,10.74453349,0.087329287,0.106718154,0.097608532,0.120721865,23.29026536,14.33625878,37.62652414,61.73555437,1.273263709,0.170228982,1.443492691,1347.2,88.06590787,0,97.728179,5.351327838,0.098397433,20.79747572,17.5395373,5.32782002,0.480551664,76.05564263,98.51489395,4.448923648,0.155432677,
1347.2,694,11,-1.768923113,0.22644518,0.146230941,-1.542477933,-1.770724811,0.229441811,0.139812884,-1.541283,-1.704633154,-0.279604629,0.139149997,-1.984237783,-1.711107823,-0.276142655,0.13623256,-1.987250478,-3.511010542,-0.607960557,-0.092895761,-4.118971099,-7.008624841,-1.357052947,-0.861180472,-8.365677788,51.61624024,481.2973217,532.913562,0.097257018,-1.995368292,-2.000166622,-1.425028525,-1.434965168,-2.903049985,-5.651571894,9.799666928,8.022677773,9.094774053,8.185399859,11.21352293,9.154971278,10.7146787,10.74530348,0.087578588,0.106674642,0.097149647,0.120279005,23.01980199,14.41958955,37.43939154,61.35035639,1.002800338,0.253559752,1.25636009,1350.4,82.14813524,0,97.61717575,5.347291271,0.040979575,20.7952742,17.54487829,5.303210145,0.222060601,76.24758223,98.41963709,6.220873145,0.221112533,
